Mission ID,Mission Path,Success (PRED),Domain,Total Goals,Type quantity,Success (PLAN),CPU time,Total time,Total Distance
313,"Go to picture ['base_1', 'region_6'] 441.054
Take Image ['region_6'] 285.714
Go to picture ['region_6', 'region_12'] 369.209
Take Image ['region_12'] 285.714
Go to base ['region_12', 'base_3'] 165.630
",1,journal,3,2,1,0.04,1548321,5419.1235
314,"Go to picture ['base_1', 'region_12'] 574.157
Take Image ['region_12'] 285.714
Go to picture ['region_12', 'region_6'] 369.209
Take Image ['region_6'] 285.714
Go to base ['region_6', 'base_4'] 193.845
",1,journal,3,2,1,0.02,1709.6390000000001,5983.736500000001
315,"Go to picture ['base_1', 'region_7'] 723.294
Take Image ['region_7'] 285.714
Go to picture ['region_7', 'region_8'] 142.287
Take Image ['region_8'] 285.714
",1,journal,2,1,1,0.02,1437009,5029.5315
316,"Go to picture ['base_1', 'region_7'] 723.294
Take Image ['region_7'] 285.714
Go to picture ['region_7', 'region_8'] 142.287
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_1'] 827.331
",0,journal,3,2,1,0.04,2265.34,7928.6900000000005
317,"Go to picture ['base_1', 'region_7'] 723.294
Take Image ['region_7'] 285.714
Go to picture ['region_7', 'region_8'] 142.287
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_2'] 823.877
",0,journal,3,2,1,0.02,2261886,7916601
318,"Go to picture ['base_1', 'region_7'] 723.294
Take Image ['region_7'] 285.714
Go to picture ['region_7', 'region_8'] 142.287
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_3'] 1050.406
",0,journal,3,2,1,0.04,2488415,8709.4525
319,"Go to picture ['base_1', 'region_7'] 723.294
Take Image ['region_7'] 285.714
Go to picture ['region_7', 'region_8'] 142.287
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_4'] 356.080
",1,journal,3,2,1,0.02,1794089,6279.3115
320,"Go to picture ['base_1', 'region_7'] 723.294
Take Image ['region_7'] 285.714
Go to picture ['region_7', 'region_9'] 587.557
Take Image ['region_9'] 285.714
",1,journal,2,1,1,0.02,1882279,6587.9765
321,"Go to picture ['base_1', 'region_9'] 570.669
Take Image ['region_9'] 285.714
Go to picture ['region_9', 'region_7'] 587.557
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_1'] 723.294
",0,journal,3,2,1,0.02,2453948,8588818
322,"Go to picture ['base_1', 'region_7'] 723.294
Take Image ['region_7'] 285.714
Go to picture ['region_7', 'region_9'] 587.557
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_2'] 559.143
",0,journal,3,2,1,0.02,2442422,8548477
323,"Go to picture ['base_1', 'region_7'] 723.294
Take Image ['region_7'] 285.714
Go to picture ['region_7', 'region_9'] 587.557
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_3'] 321.011
",0,journal,3,2,1,0.04,2204.29,7715.014999999999
324,"Go to picture ['base_1', 'region_9'] 570.669
Take Image ['region_9'] 285.714
Go to picture ['region_9', 'region_7'] 587.557
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_4'] 214.180
",1,journal,3,2,1,0.02,1944834,6806919
325,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_7'] 692.543
Take Image ['region_7'] 285.714
",1,journal,2,1,1,0.02,1872.7799999999997,6554.73
326,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_7'] 692.543
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_1'] 723.294
",0,journal,3,2,1,0.02,2597.0739999999996,9089.758999999998
327,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_7'] 692.543
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_2'] 718.457
",0,journal,3,2,1,0.04,2592.2369999999996,9072.829499999998
328,"Go to picture ['base_1', 'region_7'] 723.294
Take Image ['region_7'] 285.714
Go to picture ['region_7', 'region_10'] 692.543
Take Image ['region_10'] 285.714
Go to base ['region_10', 'base_3'] 216.990
",0,journal,3,2,1,0.04,2205255,7718.3925
329,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_7'] 692.543
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_4'] 214.180
",0,journal,3,2,1,0.02,2087.9599999999996,7307.859999999999
330,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_7'] 660.129
Take Image ['region_7'] 285.714
",1,journal,2,1,1,0.04,1816.1109999999999,6356.388499999999
331,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_7'] 660.129
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_1'] 723.294
",0,journal,3,2,1,0.04,2540.4049999999997,8891.4175
332,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_7'] 660.129
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_2'] 718.457
",0,journal,3,2,1,0.02,2535.5679999999998,8874488
333,"Go to picture ['base_1', 'region_7'] 723.294
Take Image ['region_7'] 285.714
Go to picture ['region_7', 'region_11'] 660.129
Take Image ['region_11'] 285.714
Go to base ['region_11', 'base_3'] 248.221
",0,journal,3,2,1,0.04,2204072,7714252
334,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_7'] 660.129
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_4'] 214.180
",0,journal,3,2,1,0.02,2031291,7109.5185
335,"Go to picture ['base_1', 'region_12'] 574.157
Take Image ['region_12'] 285.714
Go to picture ['region_12', 'region_7'] 749.666
Take Image ['region_7'] 285.714
",1,journal,2,1,1,0.04,1895.2510000000002,6633.378500000001
336,"Go to picture ['base_1', 'region_12'] 574.157
Take Image ['region_12'] 285.714
Go to picture ['region_12', 'region_7'] 749.666
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_1'] 723.294
",0,journal,3,2,1,0.04,2619545,9168.407500000001
337,"Go to picture ['base_1', 'region_12'] 574.157
Take Image ['region_12'] 285.714
Go to picture ['region_12', 'region_7'] 749.666
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_2'] 718.457
",0,journal,3,2,1,0.02,2614708,9151.478000000001
338,"Go to picture ['base_1', 'region_7'] 723.294
Take Image ['region_7'] 285.714
Go to picture ['region_7', 'region_12'] 749.666
Take Image ['region_12'] 285.714
Go to base ['region_12', 'base_3'] 165.630
",0,journal,3,2,1,0.04,2211018,7738563
339,"Go to picture ['base_1', 'region_12'] 574.157
Take Image ['region_12'] 285.714
Go to picture ['region_12', 'region_7'] 749.666
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_4'] 214.180
",0,journal,3,2,1,0.04,2110431,7386.5085
340,"Go to picture ['base_1', 'region_8'] 827.331
Take Image ['region_8'] 285.714
Go to picture ['region_8', 'region_9'] 729.620
Take Image ['region_9'] 285.714
",0,journal,2,1,1,0.04,2128379,7449.326499999999
341,"Go to picture ['base_1', 'region_9'] 570.669
Take Image ['region_9'] 285.714
Go to picture ['region_9', 'region_8'] 729.620
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_1'] 827.331
",0,journal,3,2,1,0.04,2700.0480000000002,9450.168000000001
342,"Go to picture ['base_1', 'region_8'] 827.331
Take Image ['region_8'] 285.714
Go to picture ['region_8', 'region_9'] 729.620
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_2'] 559.143
",0,journal,3,2,1,0.04,2688522,9409827
343,"Go to picture ['base_1', 'region_8'] 827.331
Take Image ['region_8'] 285.714
Go to picture ['region_8', 'region_9'] 729.620
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_3'] 321.011
",0,journal,3,2,1,0.04,2450.39,8576365
344,"Go to picture ['base_1', 'region_9'] 570.669
Take Image ['region_9'] 285.714
Go to picture ['region_9', 'region_8'] 729.620
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_4'] 356.080
",0,journal,3,2,1,0.04,2228797,7800.7895
345,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_8'] 834.520
Take Image ['region_8'] 285.714
",1,journal,2,1,1,0.02,2014.7569999999998,7051.6494999999995
346,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_8'] 834.520
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_1'] 827.331
",0,journal,3,2,1,0.02,2843.0879999999997,9950.807999999999
347,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_8'] 834.520
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_2'] 823.877
",0,journal,3,2,1,0.04,2839634,9938.719000000001
348,"Go to picture ['base_1', 'region_8'] 827.331
Take Image ['region_8'] 285.714
Go to picture ['region_8', 'region_10'] 834.520
Take Image ['region_10'] 285.714
Go to base ['region_10', 'base_3'] 216.990
",0,journal,3,2,1,0.02,2451.2690000000002,8579.4415
349,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_8'] 834.520
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_4'] 356.080
",0,journal,3,2,1,0.02,2371837,8301.4295
350,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_8'] 802.254
Take Image ['region_8'] 285.714
",1,journal,2,1,1,0.04,1958.2359999999999,6853.825999999999
351,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_8'] 802.254
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_1'] 827.331
",0,journal,3,2,1,0.04,2786567,9752.9845
352,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_8'] 802.254
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_2'] 823.877
",0,journal,3,2,1,0.02,2783113,9740.895499999999
353,"Go to picture ['base_1', 'region_8'] 827.331
Take Image ['region_8'] 285.714
Go to picture ['region_8', 'region_11'] 802.254
Take Image ['region_11'] 285.714
Go to base ['region_11', 'base_3'] 248.221
",0,journal,3,2,1,0.04,2450234,8575819
354,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_8'] 802.254
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_4'] 356.080
",0,journal,3,2,1,0.04,2315316,8103606
355,"Go to picture ['base_1', 'region_12'] 574.157
Take Image ['region_12'] 285.714
Go to picture ['region_12', 'region_8'] 891.937
Take Image ['region_8'] 285.714
",0,journal,2,1,1,0.04,2037522,7131.326999999999
356,"Go to picture ['base_1', 'region_12'] 574.157
Take Image ['region_12'] 285.714
Go to picture ['region_12', 'region_8'] 891.937
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_1'] 827.331
",0,journal,3,2,1,0.02,2865853,10030.4855
357,"Go to picture ['base_1', 'region_12'] 574.157
Take Image ['region_12'] 285.714
Go to picture ['region_12', 'region_8'] 891.937
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_2'] 823.877
",0,journal,3,2,1,0.04,2862399,10018.396499999999
358,"Go to picture ['base_1', 'region_8'] 827.331
Take Image ['region_8'] 285.714
Go to picture ['region_8', 'region_12'] 891.937
Take Image ['region_12'] 285.714
Go to base ['region_12', 'base_3'] 165.630
",0,journal,3,2,1,0.04,2457326,8600641
359,"Go to picture ['base_1', 'region_12'] 574.157
Take Image ['region_12'] 285.714
Go to picture ['region_12', 'region_8'] 891.937
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_4'] 356.080
",0,journal,3,2,1,0.02,2394602,8381107
360,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_9'] 105.170
Take Image ['region_9'] 285.714
",1,journal,2,1,1,0.04,1285407,4498.9245
361,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_9'] 105.170
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_1'] 570.669
",1,journal,3,2,1,0.04,1857076,6499766
362,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_9'] 105.170
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_2'] 559.143
",1,journal,3,2,1,0.04,1845.55,6459425
363,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_9'] 105.170
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_3'] 321.011
",1,journal,3,2,1,0.04,1607418,5625963
364,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_9'] 105.170
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_4'] 377.531
",1,journal,3,2,1,0.04,1663.9379999999999,5823.782999999999
365,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_9'] 72.850
Take Image ['region_9'] 285.714
",1,journal,2,1,1,0.04,1228832,4300912
366,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_9'] 72.850
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_1'] 570.669
",1,journal,3,2,1,0.04,1800.5010000000002,6301.753500000001
367,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_9'] 72.850
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_2'] 559.143
",1,journal,3,2,1,0.04,1788.9750000000001,6261.4125
368,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_9'] 72.850
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_3'] 321.011
",1,journal,3,2,1,0.04,1550843,5427.9505
369,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_9'] 72.850
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_4'] 377.531
",1,journal,3,2,1,0.04,1607363,5625.7705000000005
370,"Go to picture ['base_1', 'region_12'] 574.157
Take Image ['region_12'] 285.714
Go to picture ['region_12', 'region_9'] 170.199
Take Image ['region_9'] 285.714
",1,journal,2,1,1,0.04,1315784,4605.244000000001
371,"Go to picture ['base_1', 'region_12'] 574.157
Take Image ['region_12'] 285.714
Go to picture ['region_12', 'region_9'] 170.199
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_1'] 570.669
",1,journal,3,2,1,0.04,1887453,6606.0855
372,"Go to picture ['base_1', 'region_12'] 574.157
Take Image ['region_12'] 285.714
Go to picture ['region_12', 'region_9'] 170.199
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_2'] 559.143
",1,journal,3,2,1,0.02,1875.9270000000001,6565.744500000001
373,"Go to picture ['base_1', 'region_12'] 574.157
Take Image ['region_12'] 285.714
Go to picture ['region_12', 'region_9'] 170.199
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_3'] 321.011
",1,journal,3,2,1,0.02,1637795,5732.2825
374,"Go to picture ['base_1', 'region_12'] 574.157
Take Image ['region_12'] 285.714
Go to picture ['region_12', 'region_9'] 170.199
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_4'] 377.531
",1,journal,3,2,1,0.02,1694315,5930.1025
375,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_11'] 35.117
Take Image ['region_11'] 285.714
",1,journal,2,1,1,0.02,1215.3539999999998,4253739
376,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_11'] 35.117
Take Image ['region_11'] 285.714
Go to base ['region_11', 'base_1'] 584.554
",1,journal,3,2,1,0.04,1800908,6303178
377,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_11'] 35.117
Take Image ['region_11'] 285.714
Go to base ['region_11', 'base_2'] 572.783
",1,journal,3,2,1,0.02,1789.1369999999997,6261.9794999999995
378,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_11'] 35.117
Take Image ['region_11'] 285.714
Go to base ['region_11', 'base_3'] 248.221
",1,journal,3,2,1,0.04,1464.5749999999998,5126.012499999999
379,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_11'] 35.117
Take Image ['region_11'] 285.714
Go to base ['region_11', 'base_4'] 449.374
",1,journal,3,2,1,0.04,1665.7279999999998,5830048
380,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_12'] 85.290
Take Image ['region_12'] 285.714
",1,journal,2,1,1,0.02,1265.5269999999998,4429.344499999999
381,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_12'] 85.290
Take Image ['region_12'] 285.714
Go to base ['region_12', 'base_1'] 574.157
",1,journal,3,2,1,0.02,1840.6839999999997,6442.393999999999
382,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_12'] 85.290
Take Image ['region_12'] 285.714
Go to base ['region_12', 'base_2'] 562.349
",1,journal,3,2,1,0.02,1828.8759999999997,6401.065999999999
383,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_12'] 85.290
Take Image ['region_12'] 285.714
Go to base ['region_12', 'base_3'] 165.630
",1,journal,3,2,1,0.04,1432.1569999999997,5012.549499999999
384,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_12'] 85.290
Take Image ['region_12'] 285.714
Go to base ['region_12', 'base_4'] 536.431
",1,journal,3,2,1,0.04,1802.9579999999999,6310.352999999999
385,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_12'] 101.490
Take Image ['region_12'] 285.714
",1,journal,2,1,1,0.02,1257472,4401152
386,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_12'] 101.490
Take Image ['region_12'] 285.714
Go to base ['region_12', 'base_1'] 574.157
",1,journal,3,2,1,0.02,1832629,6414.201499999999
387,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_12'] 101.490
Take Image ['region_12'] 285.714
Go to base ['region_12', 'base_2'] 562.349
",1,journal,3,2,1,0.02,1820821,6372.8735
388,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_12'] 101.490
Take Image ['region_12'] 285.714
Go to base ['region_12', 'base_3'] 165.630
",1,journal,3,2,1,0.02,1424.1019999999999,4984357
